Job_Title,Experience,Work_Mode,Year,Salary,Company_Size
ML Engineer,Senior-level,On-site,2023,142200,Medium
Data Analyst,Mid-level,On-site,2023,107500,Medium
Data Analyst,Mid-level,On-site,2023,96750,Medium
Data Scientist,Senior-level,On-site,2023,204500,Medium
Data Scientist,Senior-level,On-site,2023,142200,Medium
Data Engineer,Senior-level,Remote,2023,190100,Medium
Data Engineer,Senior-level,Remote,2023,131414,Medium
Data Analyst,Senior-level,Remote,2023,210000,Medium
Data Analyst,Senior-level,Remote,2023,151800,Medium
Data Scientist,Senior-level,On-site,2023,305600,Medium
Data Scientist,Senior-level,On-site,2023,188200,Medium
Data Engineer,Senior-level,On-site,2023,180500,Medium
Data Engineer,Senior-level,On-site,2023,96200,Medium
Data Analyst,Entry-level,On-site,2023,75000,Medium
Data Analyst,Entry-level,On-site,2023,47500,Medium
Data Scientist,Senior-level,On-site,2023,201700,Medium
Data Scientist,Senior-level,On-site,2023,146600,Medium
Data Engineer,Mid-level,On-site,2023,133000,Medium
Data Engineer,Mid-level,On-site,2023,58400,Medium
Data Analyst,Senior-level,On-site,2023,146850,Medium
Data Analyst,Senior-level,On-site,2023,106800,Medium
Data Analyst,Mid-level,On-site,2023,133000,Medium
Data Analyst,Mid-level,On-site,2023,58300,Medium
Data Engineer,Mid-level,On-site,2023,165000,Medium
Data Engineer,Mid-level,On-site,2023,147500,Medium
Data Scientist,Senior-level,On-site,2023,130410,Medium
Data Scientist,Senior-level,On-site,2023,92000,Medium
ML Engineer,Senior-level,Remote,2023,156150,Medium
ML Engineer,Senior-level,Remote,2023,113400,Medium
Data Scientist,Senior-level,Remote,2023,226000,Medium
Data Scientist,Senior-level,Remote,2023,211000,Medium
Data Scientist,Senior-level,On-site,2023,197500,Medium
Data Scientist,Senior-level,On-site,2023,132500,Medium
Data Analyst,Mid-level,On-site,2023,109000,Medium
Data Analyst,Mid-level,On-site,2023,62000,Medium
Data Engineer,Senior-level,On-site,2023,110000,Medium
Data Engineer,Senior-level,On-site,2023,70000,Medium
ML Engineer,Senior-level,On-site,2023,238000,Medium
ML Engineer,Senior-level,On-site,2023,176000,Medium
Data Engineer,Senior-level,Remote,2023,151250,Medium
Data Engineer,Senior-level,Remote,2023,96800,Medium
Data Scientist,Mid-level,On-site,2023,162000,Medium
Data Scientist,Mid-level,On-site,2023,108000,Medium
ML Engineer,Entry-level,Remote,2023,126000,Medium
ML Engineer,Entry-level,Remote,2023,93000,Medium
Data Scientist,Senior-level,On-site,2023,100000,Medium
Data Analyst,Senior-level,On-site,2023,89000,Medium
Data Analyst,Senior-level,On-site,2023,76000,Medium
ML Engineer,Senior-level,On-site,2023,319000,Medium
ML Engineer,Senior-level,On-site,2023,221000,Medium
Data Engineer,Senior-level,On-site,2023,200000,Medium
Data Engineer,Senior-level,On-site,2023,150000,Medium
Data Analyst,Senior-level,On-site,2023,116700,Medium
Data Analyst,Senior-level,On-site,2023,93400,Medium
Data Scientist,Senior-level,On-site,2023,268000,Medium
Data Scientist,Senior-level,On-site,2023,137500,Medium
Data Engineer,Senior-level,On-site,2023,187100,Medium
Data Engineer,Senior-level,On-site,2023,107600,Medium
Data Scientist,Senior-level,On-site,2023,184800,Medium
Data Scientist,Senior-level,On-site,2023,161900,Medium
Data Scientist,Senior-level,On-site,2023,212000,Medium
Data Scientist,Senior-level,On-site,2023,93300,Medium
ML Engineer,Mid-level,On-site,2023,204500,Medium
ML Engineer,Mid-level,On-site,2023,142200,Medium
Data Scientist,Senior-level,Remote,2023,170000,Medium
Data Scientist,Senior-level,Remote,2023,140000,Medium
Data Analyst,Senior-level,On-site,2023,116000,Medium
Data Analyst,Senior-level,On-site,2023,110000,Medium
Data Analyst,Entry-level,On-site,2023,132000,Medium
Data Analyst,Entry-level,On-site,2023,104000,Medium
ML Engineer,Senior-level,Remote,2023,175000,Medium
ML Engineer,Senior-level,Remote,2023,141000,Medium
Data Analyst,Entry-level,On-site,2023,83000,Medium
Data Scientist,Entry-level,On-site,2023,150000,Medium
Data Scientist,Mid-level,On-site,2023,204500,Medium
Data Scientist,Mid-level,On-site,2023,142200,Medium
Data Engineer,Senior-level,On-site,2023,185000,Medium
Data Engineer,Senior-level,On-site,2023,130000,Medium
Data Scientist,Senior-level,On-site,2023,250000,Medium
Data Scientist,Senior-level,On-site,2023,125000,Medium
Data Scientist,Senior-level,On-site,2023,81500,Medium
Data Analyst,Senior-level,Remote,2023,120500,Medium
Data Scientist,Mid-level,Remote,2023,119200,Medium
Data Scientist,Mid-level,Remote,2023,86600,Medium
ML Engineer,Senior-level,On-site,2023,184800,Medium
ML Engineer,Senior-level,On-site,2023,161900,Medium
Data Engineer,Mid-level,On-site,2023,128600,Medium
Data Engineer,Mid-level,On-site,2023,100000,Medium
ML Engineer,Entry-level,On-site,2023,162240,Medium
ML Engineer,Entry-level,On-site,2023,47840,Medium
Data Scientist,Senior-level,On-site,2023,205500,Medium
Data Scientist,Senior-level,On-site,2023,128500,Medium
ML Engineer,Mid-level,On-site,2023,247500,Medium
ML Engineer,Mid-level,On-site,2023,172200,Medium
Data Analyst,Mid-level,Remote,2023,134000,Medium
Data Analyst,Mid-level,Remote,2023,90000,Medium
Data Engineer,Senior-level,On-site,2023,204000,Medium
Data Engineer,Senior-level,On-site,2023,163200,Medium
Data Scientist,Senior-level,On-site,2023,142352,Medium
Data Scientist,Senior-level,On-site,2023,95325,Medium
Data Analyst,Senior-level,Remote,2023,105000,Medium
Data Analyst,Senior-level,Remote,2023,100000,Medium
Data Engineer,Senior-level,On-site,2023,170000,Medium
Data Engineer,Senior-level,On-site,2023,120000,Medium
Data Scientist,Senior-level,On-site,2023,359170,Medium
Data Scientist,Senior-level,On-site,2023,295490,Medium
Data Analyst,Entry-level,Remote,2023,102000,Medium
Data Analyst,Entry-level,Remote,2023,92000,Medium
Data Engineer,Senior-level,On-site,2023,230000,Medium
Data Engineer,Mid-level,Remote,2023,110000,Medium
Data Engineer,Mid-level,Remote,2023,90000,Medium
Data Scientist,Senior-level,Remote,2023,172800,Medium
Data Scientist,Senior-level,Remote,2023,110000,Medium
ML Engineer,Senior-level,On-site,2023,331640,Medium
ML Engineer,Senior-level,On-site,2023,267720,Medium
ML Engineer,Mid-level,On-site,2023,155000,Medium
ML Engineer,Mid-level,On-site,2023,125000,Medium
Data Engineer,Senior-level,Remote,2023,174990,Medium
Data Engineer,Senior-level,Remote,2023,132624,Medium
ML Engineer,Senior-level,On-site,2023,212000,Medium
ML Engineer,Senior-level,On-site,2023,93300,Medium
Data Engineer,Senior-level,On-site,2023,184600,Medium
Data Engineer,Senior-level,On-site,2023,99400,Medium
Data Scientist,Mid-level,On-site,2023,169000,Medium
Data Scientist,Mid-level,On-site,2023,105500,Medium
Data Analyst,Mid-level,On-site,2023,90500,Medium
Data Analyst,Mid-level,On-site,2023,42400,Medium
Data Scientist,Senior-level,Remote,2023,234000,Medium
Data Scientist,Senior-level,Remote,2023,146000,Medium
Data Scientist,Senior-level,On-site,2023,93400,Medium
Data Engineer,Mid-level,Remote,2023,138000,Medium
Data Engineer,Mid-level,Remote,2023,86000,Medium
Data Scientist,Senior-level,Remote,2023,179000,Medium
Data Scientist,Senior-level,Remote,2023,112000,Medium
Data Analyst,Senior-level,On-site,2023,122000,Medium
Data Analyst,Senior-level,On-site,2023,94000,Medium
Data Engineer,Senior-level,Remote,2023,165000,Medium
Data Engineer,Senior-level,Remote,2023,122445,Medium
ML Engineer,Senior-level,On-site,2023,275000,Medium
ML Engineer,Senior-level,On-site,2023,187000,Medium
Data Scientist,Entry-level,On-site,2023,130000,Medium
Data Scientist,Entry-level,On-site,2023,80000,Medium
Data Scientist,Senior-level,Remote,2023,160000,Medium
Data Scientist,Senior-level,Remote,2023,130000,Medium
ML Engineer,Senior-level,On-site,2023,240810,Medium
ML Engineer,Senior-level,On-site,2023,126800,Medium
Data Engineer,Senior-level,Remote,2023,190000,Medium
Data Engineer,Senior-level,Remote,2023,160000,Medium
Data Scientist,Mid-level,On-site,2023,60000,Medium
Data Scientist,Mid-level,On-site,2023,55000,Medium
Data Analyst,Entry-level,Remote,2023,106100,Medium
Data Analyst,Entry-level,Remote,2023,74300,Medium
Data Scientist,Senior-level,On-site,2023,245000,Medium
Data Scientist,Senior-level,On-site,2023,185000,Medium
Data Analyst,Entry-level,On-site,2023,83300,Medium
Data Analyst,Mid-level,On-site,2023,101000,Medium
Data Analyst,Mid-level,On-site,2023,50000,Medium
Data Engineer,Senior-level,Remote,2023,182500,Medium
Data Engineer,Senior-level,Remote,2023,121700,Medium
Data Analyst,Senior-level,Remote,2023,134500,Medium
Data Analyst,Senior-level,Remote,2023,91460,Medium
Data Scientist,Senior-level,On-site,2023,150000,Medium
Data Engineer,Senior-level,On-site,2023,124935,Medium
Data Engineer,Senior-level,On-site,2023,76050,Medium
Data Engineer,Senior-level,On-site,2023,286000,Medium
Data Engineer,Senior-level,On-site,2023,143000,Medium
Data Engineer,Mid-level,Remote,2023,106400,Medium
Data Engineer,Mid-level,Remote,2023,70000,Medium
Data Engineer,Senior-level,On-site,2023,243600,Medium
Data Engineer,Senior-level,On-site,2023,148200,Medium
Data Analyst,Entry-level,Remote,2023,131600,Medium
Data Analyst,Entry-level,Remote,2023,82400,Medium
ML Engineer,Senior-level,On-site,2023,245700,Medium
ML Engineer,Senior-level,On-site,2023,132300,Medium
Data Analyst,Entry-level,Remote,2023,155750,Medium
Data Analyst,Entry-level,Remote,2023,79350,Medium
Data Engineer,Senior-level,On-site,2023,234000,Medium
Data Engineer,Senior-level,On-site,2023,117000,Medium
Data Analyst,Senior-level,Remote,2023,123900,Medium
Data Analyst,Senior-level,Remote,2023,75000,Medium
Data Engineer,Mid-level,On-site,2023,136500,Medium
Data Engineer,Mid-level,On-site,2023,123500,Medium
Data Engineer,Senior-level,Remote,2023,227500,Medium
Data Engineer,Senior-level,Remote,2023,145600,Medium
ML Engineer,Senior-level,On-site,2023,186754,Medium
ML Engineer,Senior-level,On-site,2023,101000,Medium
Data Scientist,Entry-level,On-site,2023,149800,Medium
Data Scientist,Entry-level,On-site,2023,70800,Medium
Data Engineer,Mid-level,Remote,2023,132000,Medium
Data Engineer,Mid-level,Remote,2023,111000,Medium
Data Engineer,Mid-level,Remote,2023,180000,Medium
Data Engineer,Mid-level,Remote,2023,162000,Medium
Data Analyst,Senior-level,On-site,2023,150000,Medium
Data Analyst,Senior-level,On-site,2023,135000,Medium
ML Engineer,Senior-level,On-site,2023,145000,Medium
ML Engineer,Senior-level,On-site,2023,98500,Medium
Data Scientist,Mid-level,Remote,2023,209300,Medium
Data Scientist,Mid-level,Remote,2023,123800,Medium
ML Engineer,Entry-level,On-site,2023,130400,Medium
ML Engineer,Entry-level,On-site,2023,70800,Medium
Data Engineer,Mid-level,On-site,2023,160000,Medium
Data Engineer,Mid-level,On-site,2023,75000,Medium
ML Engineer,Senior-level,On-site,2023,300000,Medium
ML Engineer,Senior-level,On-site,2023,200000,Medium
Data Scientist,Senior-level,On-site,2023,254900,Medium
Data Scientist,Senior-level,On-site,2023,203920,Medium
Data Scientist,Senior-level,On-site,2023,191200,Medium
Data Scientist,Senior-level,On-site,2023,170186,Medium
Data Analyst,Senior-level,Remote,2023,150000,Medium
Data Engineer,Senior-level,Remote,2023,128000,Medium
Data Engineer,Entry-level,Remote,2023,60000,Medium
Data Engineer,Entry-level,Remote,2023,48000,Medium
Data Engineer,Executive-level,On-site,2023,234000,Medium
Data Engineer,Executive-level,On-site,2023,146000,Medium
Data Analyst,Mid-level,On-site,2023,130100,Medium
Data Scientist,Senior-level,On-site,2023,273500,Medium
Data Scientist,Senior-level,On-site,2023,182500,Medium
Data Engineer,Senior-level,Remote,2023,130000,Medium
Data Scientist,Mid-level,On-site,2023,296980,Medium
Data Scientist,Mid-level,On-site,2023,123740,Medium
ML Engineer,Senior-level,On-site,2023,247250,Medium
ML Engineer,Senior-level,On-site,2023,160000,Medium
ML Engineer,Senior-level,On-site,2023,220000,Medium
ML Engineer,Senior-level,On-site,2023,146000,Medium
ML Engineer,Senior-level,On-site,2023,370000,Medium
Data Scientist,Senior-level,On-site,2023,175000,Medium
Data Scientist,Senior-level,Remote,2023,235000,Medium
Data Scientist,Senior-level,Remote,2023,175000,Medium
ML Engineer,Senior-level,Remote,2023,185000,Medium
ML Engineer,Senior-level,Remote,2023,128000,Medium
Data Engineer,Executive-level,Remote,2023,350000,Medium
Data Engineer,Executive-level,Remote,2023,268000,Medium
Data Analyst,Senior-level,On-site,2023,234485,Medium
Data Analyst,Senior-level,On-site,2023,112655,Medium
Data Engineer,Senior-level,On-site,2023,146000,Medium
Data Scientist,Mid-level,On-site,2023,199700,Medium
Data Scientist,Mid-level,On-site,2023,70800,Medium
Data Analyst,Entry-level,On-site,2023,99900,Medium
Data Engineer,Senior-level,On-site,2023,158000,Medium
Data Engineer,Senior-level,On-site,2023,90300,Medium
ML Engineer,Senior-level,On-site,2023,266500,Medium
ML Engineer,Senior-level,On-site,2023,152000,Medium
Data Scientist,Senior-level,Remote,2023,187200,Medium
Data Scientist,Senior-level,Remote,2023,140400,Medium
Data Engineer,Senior-level,On-site,2023,145000,Medium
Data Engineer,Senior-level,On-site,2023,98500,Medium
Data Analyst,Mid-level,Remote,2023,125000,Medium
Data Analyst,Mid-level,Remote,2023,100000,Medium
Data Engineer,Mid-level,On-site,2023,181700,Medium
Data Engineer,Mid-level,On-site,2023,64300,Medium
Data Scientist,Senior-level,On-site,2023,185900,Medium
Data Scientist,Senior-level,On-site,2023,129300,Medium
Data Analyst,Entry-level,Remote,2023,85000,Medium
Data Analyst,Entry-level,Remote,2023,80000,Medium
AI Scientist,Senior-level,On-site,2023,219000,Medium
AI Scientist,Senior-level,On-site,2023,152000,Medium
ML Engineer,Senior-level,Remote,2023,204500,Medium
ML Engineer,Senior-level,Remote,2023,142200,Medium
Data Engineer,Senior-level,Remote,2023,170000,Medium
Data Engineer,Senior-level,Remote,2023,175000,Medium
Data Engineer,Senior-level,On-site,2023,152375,Medium
Data Engineer,Senior-level,On-site,2023,94000,Medium
Data Analyst,Senior-level,On-site,2023,82000,Medium
Data Analyst,Senior-level,On-site,2023,77000,Medium
Data Engineer,Senior-level,Remote,2023,196000,Medium
Data Engineer,Senior-level,Remote,2023,94000,Medium
Data Scientist,Senior-level,On-site,2023,264846,Medium
Data Scientist,Senior-level,On-site,2023,143060,Medium
Data Analyst,Entry-level,On-site,2023,203000,Medium
Data Analyst,Entry-level,On-site,2023,89030,Medium
Data Analyst,Entry-level,On-site,2023,160800,Medium
Data Analyst,Entry-level,On-site,2023,92700,Medium
Data Analyst,Senior-level,On-site,2023,62000,Medium
Data Analyst,Senior-level,On-site,2023,51000,Medium
Data Analyst,Entry-level,On-site,2023,137500,Medium
Data Analyst,Entry-level,On-site,2023,100000,Medium
Data Analyst,Entry-level,On-site,2023,50000,Medium
ML Engineer,Senior-level,On-site,2023,240000,Medium
Data Engineer,Executive-level,On-site,2023,465000,Medium
Data Engineer,Executive-level,On-site,2023,385000,Medium
Data Engineer,Mid-level,On-site,2023,240000,Medium
ML Engineer,Senior-level,On-site,2023,225300,Medium
ML Engineer,Senior-level,On-site,2023,197400,Medium
Data Engineer,Senior-level,On-site,2023,266000,Medium
Data Engineer,Senior-level,On-site,2023,152000,Medium
ML Engineer,Senior-level,On-site,2023,255000,Medium
ML Engineer,Senior-level,On-site,2023,169000,Medium
Data Engineer,Mid-level,On-site,2023,169000,Medium
Data Engineer,Mid-level,On-site,2023,91000,Medium
Data Scientist,Senior-level,On-site,2023,136500,Medium
ML Engineer,Senior-level,On-site,2023,248100,Medium
ML Engineer,Senior-level,On-site,2023,145900,Medium
Data Analyst,Senior-level,On-site,2023,185100,Medium
Data Analyst,Senior-level,On-site,2023,133300,Medium
Data Engineer,Mid-level,On-site,2023,115000,Medium
Data Scientist,Senior-level,On-site,2023,220000,Medium
Data Scientist,Senior-level,Remote,2023,100000,Medium
Data Engineer,Executive-level,Remote,2023,210000,Medium
Data Engineer,Executive-level,Remote,2023,168000,Medium
ML Engineer,Senior-level,On-site,2023,224400,Medium
ML Engineer,Senior-level,On-site,2023,138700,Medium
Data Scientist,Senior-level,On-site,2023,300000,Medium
Data Scientist,Senior-level,On-site,2023,234000,Medium
Data Analyst,Mid-level,On-site,2023,155000,Medium
Data Analyst,Mid-level,On-site,2023,110000,Medium
ML Engineer,Senior-level,On-site,2023,273400,Medium
ML Engineer,Senior-level,On-site,2023,182200,Medium
Data Engineer,Senior-level,On-site,2023,185900,Medium
Data Engineer,Senior-level,On-site,2023,129300,Medium
Data Engineer,Senior-level,On-site,2023,122000,Medium
Data Engineer,Senior-level,On-site,2023,94500,Medium
Data Analyst,Senior-level,On-site,2023,176000,Medium
Data Scientist,Senior-level,Remote,2023,223400,Medium
Data Scientist,Senior-level,Remote,2023,186200,Medium
Data Engineer,Senior-level,On-site,2023,167500,Medium
Data Engineer,Senior-level,On-site,2023,106500,Medium
Data Analyst,Mid-level,Remote,2023,70000,Medium
Data Engineer,Senior-level,On-site,2023,199000,Medium
Data Engineer,Senior-level,On-site,2023,162000,Medium
Data Engineer,Mid-level,Remote,2023,170884,Medium
Data Engineer,Mid-level,Remote,2023,113923,Medium
Data Engineer,Mid-level,On-site,2023,184000,Medium
Data Engineer,Mid-level,On-site,2023,123000,Medium
Data Scientist,Senior-level,On-site,2023,235750,Medium
Data Scientist,Senior-level,On-site,2023,174250,Medium
Data Engineer,Senior-level,Remote,2023,225000,Medium
ML Engineer,Mid-level,On-site,2023,213900,Medium
ML Engineer,Mid-level,On-site,2023,116800,Medium
Data Scientist,Senior-level,Remote,2023,220000,Medium
